DAY,Temperature,N.Treatment,HOUR,MINUTE,Particles.per.ml,Hours.since.Innoc,day,log.Particles.per.ml
3,25,220,10,59,5042,71.48333333,2.978472222083333,8.525756422076725
3,25,330,11,1,8751,71.51666667,2.9798611112500004,9.077037524661762
3,25,440,11,3,11611,71.55,2.9812499999999997,9.35979432514452
3,28,0,10,22,2199,70.86666667,2.952777777916667,7.696212639346407
3,28,11,11,26,6329,71.93333333,2.9972222220833333,8.753055515138222
3,28,22,11,28,7618,71.96666667,2.99861111125,8.93840040647301
3,28,33,11,30,6723,72,3,8.813438494528507
3,28,55,11,32,11212,72.03333333,3.00138888875,9.324829098460881
3,28,110,11,35,10786,72.08333333,3.0034722220833334,9.28609698437543
3,28,220,11,37,10816,72.11666667,3.00486111125,9.28887424963029
3,28,330,11,39,8619,72.15,3.00625,9.061840363657739
3,28,440,11,41,10298,72.18333333,3.00763888875,9.239802082125802
4,22,0,17,32,581,102.0333333,4.2513888875,6.366470447731438
4,22,11,17,38,5986,102.1333333,4.2555555541666665,8.697345730925353
4,22,22,17,40,7774,102.1666667,4.256944445833333,8.958668737047434
4,22,33,17,43,4245,102.2166667,4.259027779166667,8.353732642263202
4,22,55,17,45,4963,102.25,4.260416666666667,8.509967146324497
4,22,110,17,47,6237,102.2833333,4.261805554166666,8.738414897167749
4,22,220,17,49,3565,102.3166667,4.263194445833333,8.179199798423086
4,22,330,17,51,11528,102.35,4.264583333333333,9.352620879232953
4,22,440,17,55,12090,102.4166667,4.2673611125,9.400216653174247
4,25,0,17,34,1138,102.0666667,4.252777779166666,7.037905963447182
4,25,11,18,5,7839,102.5833333,4.274305554166667,8.966994113344454
4,25,22,18,8,14581,102.6333333,4.2763888875000005,9.587543170366375
4,25,33,18,10,12417,102.6666667,4.277777779166667,9.426902311924838
4,25,55,18,12,11196,102.7,4.279166666666667,9.323401164260197
4,25,110,18,16,16652,102.7666667,4.281944445833333,9.720345659358271
4,25,220,18,21,15557,102.85,4.285416666666666,9.652330254766719
4,25,330,18,23,20459,102.8833333,4.2868055541666665,9.926227039505617
4,25,440,18,25,18463,102.9166667,4.288194445833333,9.823578169307826
4,28,0,17,36,1069,102.1,4.254166666666666,6.975413927455952
4,28,11,18,30,11679,103,4.291666666666667,9.365633256382218
4,28,22,18,32,13548,103.0333333,4.293055554166666,9.51406802284643
4,28,33,18,34,21629,103.0666667,4.294444445833333,9.981836518947105
4,28,55,18,36,17988,103.1,4.295833333333333,9.797515738962685
4,28,110,18,38,19061,103.1333333,4.2972222208333335,9.855452103497571
4,28,220,18,40,18827,103.1666667,4.2986111125,9.843100402521033
4,28,330,18,43,27588,103.2166667,4.300694445833334,10.225172421538154
4,28,440,18,46,18999,103.2666667,4.302777779166667,9.852194258148577
4,13,0,13,9,1459,97.65,4.0687500000000005,7.286191714702382
4,13,11,15,56,425,100.4333333,4.184722220833334,6.054439346269371
4,13,22,15,58,482,100.4666667,4.1861111125,6.180016653652572
4,13,33,16,0,581,100.5,4.1875,6.366470447731438
4,13,55,16,5,370,100.5833333,4.190972220833333,5.916202062607435
4,13,110,16,7,417,100.6166667,4.1923611124999995,6.035481432524756
4,13,220,16,9,302,100.65,4.1937500000000005,5.713732805509369
4,13,440,16,11,834,100.6833333,4.1951388875,6.727431724850855
4,16,0,13,11,296,97.68333333,4.07013888875,5.6937321388027
