DAY,Temperature,N.Treatment,HOUR,MINUTE,Particles.per.ml,Hours.since.Innoc,day,log.Particles.per.ml
3,25,220,18,31,3753,80.51666667,3.3548611112500004,8.230577217146454
3,25,330,18,34,4769,80.56666667,3.3569444445833336,8.470101583882387
3,25,440,18,38,5718,80.63333333,3.359722222083333,8.651549243915316
3,28,0,18,18,1399,80.3,3.345833333333333,7.24422751560335
3,28,11,19,18,1946,81.3,3.3874999999999997,7.5740450053721995
3,28,22,19,20,2492,81.33333333,3.38888888875,7.821242083523558
3,28,33,19,23,2857,81.38333333,3.390972222083333,7.957877358489813
3,28,55,19,25,1916,81.41666667,3.39236111125,7.558516743045645
3,28,110,19,28,1657,81.46666667,3.3944444445833333,7.4133673356952405
3,28,220,19,30,2053,81.5,3.3958333333333335,7.627544390488503
3,28,330,19,32,1651,81.53333333,3.3972222220833337,7.409741954080923
3,28,440,19,34,2379,81.56666667,3.39861111125,7.77485576666552
4,28,0,7,47,1434,93.78333333,3.90763888875,7.268920128193722
4,28,11,7,55,3623,93.91666667,3.913194444583333,8.19533366716287
4,28,22,7,58,3768,93.96666667,3.9152777779166663,8.234564993267135
4,28,33,8,1,3058,94.01666667,3.9173611112500004,8.025843344150903
4,28,55,8,9,3849,94.15,3.922916666666667,8.25582842728183
4,28,110,8,13,3746,94.21666667,3.9256944445833333,8.228710798793687
4,28,220,8,17,4352,94.28333333,3.9284722220833337,8.378620541552298
4,28,330,8,20,3591,94.33333333,3.930555555416667,8.18646442942209
4,28,440,8,23,2873,94.38333333,3.93263888875,7.96346006663897
4,25,0,7,49,1765,93.81666667,3.9090277779166667,7.476472381163905
4,25,11,8,31,11856,94.51666667,3.9381944445833335,9.380673689458071
4,25,22,8,36,21284,94.6,3.9416666666666664,9.965757878262252
4,25,33,8,39,17090,94.65,3.94375,9.746307288148506
4,25,55,8,41,9768,94.68333333,3.94513888875,9.186969385652942
4,25,110,8,43,15093,94.71666667,3.9465277779166663,9.622052592844813
4,25,220,8,46,12912,94.76666667,3.9486111112500004,9.465989834846651
4,25,330,8,48,14810,94.8,3.9499999999999997,9.603125426926972
4,25,440,8,51,13243,94.85,3.952083333333333,9.491299898667137
4,22,0,7,52,1944,93.86666667,3.91111111125,7.573017256052546
4,22,11,8,56,10920,94.93333333,3.9555555554166664,9.298442820197728
4,22,22,8,58,21598,94.96666667,3.9569444445833333,9.980402296304254
4,22,33,9,0,13581,95,3.9583333333333335,9.516500665673737
4,22,55,9,2,11244,95.03333333,3.9597222220833337,9.327678864393416
4,22,110,9,6,9266,95.1,3.9625,9.134214981586691
4,22,110,9,10,10881,95.16666667,3.9652777779166666,9.294865327045871
4,22,220,9,8,11104,95.13333333,3.96388888875,9.315150736328528
4,22,330,9,12,8906,95.2,3.966666666666667,9.09459276343187
4,22,440,9,14,8242,95.23333333,3.9680555554166665,9.017119634313227
4,13,0,15,15,1557,101.25,4.21875,7.351158226430694
4,13,11,15,33,4147,101.55,4.23125,8.330381569349418
4,13,22,15,35,2084,101.5833333,4.2326388875,7.642524134232902
4,13,33,15,37,1607,101.6166667,4.2340277791666665,7.382746449738912
4,13,55,15,39,2429,101.65,4.235416666666667,7.795646536334594
4,13,110,15,42,2026,101.7,4.2375,7.614312146452
4,13,220,15,44,2822,101.7333333,4.2388888875,7.945555428253489
4,13,330,15,47,2314,101.7833333,4.240972220833333,7.747164966520335
4,13,440,15,49,2333,101.8166667,4.2423611125,7.755338812846501
4,16,0,15,17,1954,101.2833333,4.2201388875,7.578145472419466
4,16,11,15,56,6527,101.9333333,4.247222220833334,8.783855896643942
4,16,22,15,29,3426,101.4833333,4.228472220833333,8.139440521874608
4,16,33,16,1,4152,102.0166667,4.250694445833333,8.331586243630754
4,16,55,16,3,2415,102.05,4.252083333333333,7.789868559054706
4,16,110,16,6,4559,102.1,4.254166666666666,8.425077902508432
4,16,220,16,8,5041,102.1333333,4.2555555541666665,8.525558107747866
4,16,330,16,10,4089,102.1666667,4.256944445833333,8.316300249036848
4,16,440,16,12,4375,102.2,4.258333333333334,8.383890344101816
4,19,0,15,19,2139,101.3166667,4.221527779166666,7.668561108015897
4,19,11,16,21,8663,102.35,4.264583333333333,9.066931788680826
4,19,22,16,23,10088,102.3833333,4.2659722208333335,9.219201000408379
4,19,33,16,25,8203,102.4166667,4.2673611125,9.012377119192271
4,19,55,16,27,8658,102.45,4.26875,9.066354521447801
4,19,110,16,30,8031,102.5,4.270833333333333,8.99118884193151
4,19,220,16,32,9861,102.5333333,4.272222220833333,9.196444266784072
4,19,330,16,34,8802,102.5666667,4.2736111125,9.082847851460906
4,19,440,16,37,9331,102.6166667,4.2756944458333335,9.14120463314132
4,22,0,15,21,1913,101.35,4.222916666666666,7.5569505720129
4,22,11,16,41,8122,102.6833333,4.278472220833334,9.002454823050954
4,22,22,16,44,14918,102.7333333,4.280555554166667,9.610390847382849
4,22,33,16,46,16685,102.7666667,4.281944445833333,9.72232532346202
4,22,55,16,49,15120,102.8166667,4.284027779166666,9.623839785112668
4,22,110,16,51,15826,102.85,4.285416666666666,9.669472621333282
4,22,220,16,54,13909,102.9,4.2875000000000005,9.540363284917488
4,22,330,16,56,13230,102.9333333,4.2888888875,9.490317840042412
4,22,440,16,58,12083,102.9666667,4.290277779166667,9.399637542506563
4,25,0,15,23,2045,101.3833333,4.2243055541666665,7.6236419465115715
4,25,11,17,5,10100,103.0833333,4.2951388875,9.220389707829185
4,25,22,17,7,17153,103.1166667,4.2965277791666665,9.749986661550366
4,25,33,17,12,14822,103.2,4.3,9.60393530751386
4,25,55,17,15,10952,103.25,4.302083333333333,9.301368670323747
4,25,110,17,17,12772,103.2833333,4.303472220833333,9.455088847042777
4,25,220,17,19,13706,103.3166667,4.3048611125,9.525661930231381
4,25,330,17,21,15934,103.35,4.3062499999999995,9.676273226851437
4,25,440,17,23,14519,103.3833333,4.3076388875000005,9.583282288378786
5,13,0,9,23,2678,119.3833333,4.9743055541666665,7.893198869544609
5,13,11,11,18,3873,121.3,5.054166666666666,8.262042843966942
5,13,22,11,20,2752,121.3333333,5.055555554166667,7.920446505142607
5,13,33,11,22,3103,121.3666667,5.0569444458333335,8.04044688130311
5,13,55,11,24,3335,121.4,5.058333333333334,8.112527763478637
5,13,110,11,26,2435,121.4333333,5.059722220833334,7.798112628829788
5,13,220,11,28,3029,121.4666667,5.0611111125,8.016317898503415
5,13,330,11,30,3717,121.5,5.0625,8.220941168281389
5,13,440,11,36,3129,121.6,5.066666666666666,8.048788283534199
5,16,0,9,25,2925,119.4166667,4.975694445833333,7.98139158158007
5,16,11,11,42,9512,121.7,5.070833333333334,9.160414563206457
5,16,22,11,44,7561,121.7333333,5.072222220833333,8.930890984450878
5,16,33,11,46,6445,121.7666667,5.0736111125,8.771215062375383
5,16,55,11,48,5815,121.8,5.075,8.668368019213355
5,16,110,11,50,6789,121.8333333,5.0763888875,8.823206220552741
5,16,220,11,52,5264,121.8666667,5.0777777791666665,8.568836424568076
5,16,330,11,55,4248,121.9166667,5.0798611125,8.354438940114811
5,16,440,11,57,4681,121.95,5.08125,8.451480648050856
5,19,0,9,28,2350,119.4666667,4.977777779166667,7.762596048540069
5,19,11,12,1,8636,122.0166667,5.084027779166667,9.063810579280286
5,19,22,12,3,16918,122.05,5.085416666666666,9.736192529758796
5,19,33,12,5,22139,122.0833333,5.086805554166667,10.005141206262628
5,19,55,12,7,14973,122.1166667,5.0881944458333335,9.614070642790631
