Temperature,run,term,estimate,std.error,statistic,p.value
13,77,umax,1.0864459600673615,0.1475874016083967,7.361373316606654,7.265402815657832e-4
13,78,ks,0,1.7438549728468196,0,1
13,78,umax,1.0281880062236264,0.07326595036143507,14.033640472161714,3.304538868706597e-5
13,79,ks,0,3.3323566119787618,0,1
13,79,umax,1.0881906944698956,0.14817527235956382,7.343942596773364,7.345695792338313e-4
13,80,ks,0,2.0208544442566985,0,1
13,80,umax,1.0372600945955097,0.08565288034013807,12.110043357286093,6.782013457192889e-5
13,81,ks,0,1.817696374331025,0,1
13,81,umax,1.0378223140311644,0.0770838904560152,13.46354352240895,4.047375516358629e-5
13,82,ks,0,3.2883586109957013,0,1
13,82,umax,1.1001856678071893,0.1478306290339394,7.4422037908977945,6.906385585498869e-4
13,83,ks,0,3.322520098083604,0,1
13,83,umax,1.0957771369543472,0.1487678688099786,7.365684174409897,7.245705894506476e-4
13,84,ks,0,1.5035576551491574,0,1
13,84,umax,1.0183483201523822,0.06256561616178197,16.276485114749615,1.596228789247693e-5
13,85,ks,0,1.8322865643397628,0,1
13,85,umax,1.0428249480378877,0.07807717267375554,13.35633594719571,4.20853376401234e-5
13,86,ks,0,1.8715290577096348,0,1
13,86,umax,1.0368403266097084,0.07929170350033521,13.076277603309721,4.667109800637432e-5
13,87,ks,0,1.7373429577568273,0,1
13,87,umax,1.0291829318024668,0.07306297977854724,14.086243606843087,3.2445804427525675e-5
13,88,ks,0,1.7369924973940654,0,1
13,88,umax,1.0295829661207412,0.07307663869228981,14.089084891494478,3.2413790652076826e-5
13,89,ks,0,1.6300373837903575,0,1
13,89,umax,1.0284815389035158,0.06850358661711158,15.01354293537983,2.373903278222193e-5
13,90,ks,0,1.8377135230609967,0,1
13,90,umax,1.0388493582898757,0.07800988279395371,13.316894232923953,4.269746527869549e-5
13,91,ks,0,1.5610822421423407,0,1
13,91,umax,1.0373935237583665,0.06617418482046371,15.676710284726664,1.9199036606306145e-5
13,92,ks,0,3.293432820047699,0,1
13,92,umax,1.0877486286638671,0.1463850098780578,7.430737816460767,6.956011745861011e-4
13,93,ks,0,1.8003244181911964,0,1
13,93,umax,1.0574874542884176,0.07779385233439606,13.593457870460236,3.8618589511886025e-5
13,94,ks,0,1.8386973858945717,0,1
13,94,umax,1.0388890756307694,0.07805463729408134,13.309767512167344,4.280920267005425e-5
13,95,ks,0,3.3248150087423727,0,1
13,95,umax,1.0866433286151347,0.14762970989541763,7.36060058226033,7.268940249368877e-4
13,96,ks,0,1.7397982807751045,0,1
13,96,umax,1.0195562745258124,0.07248186907614261,14.066362905939455,3.2670868313540614e-5
13,97,ks,0,1.7217549446758929,0,1
