N,Temp,Species,a,b,z,w,ks_a,ks_b,tn,r_pred
22,26.400000000000002,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6129950671169222
33,26.400000000000002,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6145463337954726
55,26.400000000000002,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6157999672716021
110,26.400000000000002,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6167476542801873
220,26.400000000000002,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.617223919406054
440,26.400000000000002,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6174626609871026
330,26.400000000000002,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6173830352451077
0,26.5,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.3392007901185723
11,26.5,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6102908469580546
22,26.5,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6148375145611626
33,26.5,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6163871524296458
55,26.5,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6176394648427335
110,26.5,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.618586150364399
220,26.5,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.619061911268901
440,26.5,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.619300399863231
330,26.5,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6192208585152206
0,26.6,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.3411648797852345
11,26.6,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6120602687460521
22,26.6,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.616601974864054
33,26.6,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6181499089285416
55,26.6,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.619400839694233
110,26.6,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.620346477942526
220,26.6,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6208217116194839
440,26.6,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.621059935695606
330,26.6,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6209804825875176
0,26.700000000000003,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.3430645316390764
11,26.700000000000003,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6137518174633638
22,26.700000000000003,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6182883430673065
33,26.700000000000003,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6198344987333695
55,26.700000000000003,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6210839875907903
110,26.700000000000003,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.622028533024165
220,26.700000000000003,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6225032165906004
440,26.700000000000003,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6227411646788137
330,26.700000000000003,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6226618036359752
0,26.8,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.3448995840902669
11,26.8,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6153653869016313
22,26.8,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6198965141257031
33,26.8,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6214408171970263
55,26.8,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.622688804207652
110,26.8,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.623632211528613
220,26.8,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6241063222243157
440,26.8,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6243439829164914
330,26.8,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.624264717743693
0,26.900000000000002,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.3466698755593836
11,26.900000000000002,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6169008707694872
22,26.900000000000002,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6214263829070201
33,26.900000000000002,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.622968759584016
55,26.900000000000002,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.624215185130547
110,26.900000000000002,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6251574092847934
220,26.900000000000002,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6256309244718912
440,26.900000000000002,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.625868286421254
330,26.900000000000002,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6257891209028208
0,27,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.348375244477515
11,27,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.618358162692466
22,27,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6228778441919482
33,27,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.624418221070379
55,27,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6256630258556177
110,27,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.62660402203119
220,27,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6270769191937158
440,27,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6273139711146294
330,27,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6272349090144929
0,27.1,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.350015529286363
11,27.1,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6197371562129164
22,27.1,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6242507926740137
33,27.1,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6257890967436153
55,27.1,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6270322217893467
110,27.1,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6279719454157755
220,27.1,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6284442021592405
440,27.1,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6286809328269924
330,27.1,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6286019778887626
0,27.200000000000003,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.351590568438336
11,27.200000000000003,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6210377447899074
22,27.200000000000003,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6255451229594988
33,27.200000000000003,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6270812816026083
55,27.200000000000003,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.628322668248484
110,27.200000000000003,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6292610749959429
220,27.200000000000003,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6297326690469085
440,27.200000000000003,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.629969067297494
330,27.200000000000003,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.629890223244531
0,27.3,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.3531002003966497
11,27.3,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.622259821799141
22,27.3,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6267607295673632
33,27.3,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6282946705575518
55,27.3,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6295342604599772
110,27.3,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.630471306238436
220,27.3,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6309422154440871
440,27.3,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6311782701739956
330,27.3,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.631099540709482
0,27.400000000000002,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.35454426363542
11,27.400000000000002,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6234032805328626
22,27.400000000000002,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6278975069291655
33,27.400000000000002,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6294291584298743
55,27.400000000000002,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6306668935608986
110,27.400000000000002,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6316025345192806
220,27.400000000000002,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6320727368470003
440,27.400000000000002,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6323084370130025
330,27.400000000000002,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.632229825820013
0,27.5,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.355922596639754
11,27.5,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.624468014199769
22,27.5,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6289553493889848
33,27.5,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6304846399521638
55,27.5,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6317204625983734
110,27.5,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6326546551237149
220,27.5,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6331241286606604
440,27.5,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6333594632795945
330,27.5,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6332809740211676
0,27.6,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.3572350379058433
11,27.6,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6254539159249208
22,27.6,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6299341512033394
33,27.6,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6314610097680926
55,27.6,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6326948625295081
110,27.6,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6336275632461195
220,27.6,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.634096286198799
440,27.6,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6343312443473597
330,27.6,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6342528806665695
0,27.700000000000003,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.358481425941051
11,27.700000000000003,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6263608787496509
22,27.700000000000003,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.630833806541111
33,27.700000000000003,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6323581624323427
55,27.700000000000003,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6335899882213187
110,27.700000000000003,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6345211539899476
220,27.700000000000003,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.634989104683801
440,27.700000000000003,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6352236754983254
330,27.700000000000003,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6351454410183508
0,27.8,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.3596615992639987
11,27.8,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6271887956314754
22,27.8,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6316542094834627
33,27.8,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6331759924105296
55,27.8,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.634405734450658
110,27.8,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6353353223676572
220,27.8,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6358024792466332
440,27.8,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.636036651922892
330,27.8,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6359585502470881
0,27.900000000000002,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.360775396404654
11,27.900000000000002,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6279375594440042
22,27.900000000000002,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6323952540237627
33,27.900000000000002,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.633914394079129
55,27.900000000000002,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6351419959041438
110,27.900000000000002,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6360699633006404
220,27.900000000000002,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6365363049267778
440,27.900000000000002,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6367700687197648
330,27.900000000000002,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6366921034317323
0,28,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.3618226559044095
11,28,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6286070629768494
22,28,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.633056834067503
33,28,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6345732617253994
55,28,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6357986671780878
110,28,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6367249716191525
220,28,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6371904766721637
440,28,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.637423820895885
330,28,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6373459955595406
0,28.1,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.362803216316169
11,28.1,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6291971989355374
22,28.1,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6336388434322213
33,28.1,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6351524895473082
55,28.1,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6363756427784215
110,28.1,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6373002420622447
220,28.1,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.637764889339098
440,28.1,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6379978033663634
330,28.1,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.63792012152601
0,28.200000000000003,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.3637169162044236
11,28.200000000000003,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6297078599414183
22,28.200000000000003,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.634141175847423
33,28.200000000000003,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6356519716534568
55,28.200000000000003,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.636872817120627
110,28.200000000000003,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.637795669277693
220,28.200000000000003,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.638259437692198
440,28.200000000000003,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6384919109544116
330,28.200000000000003,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6384143761348073
0,28.3,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.3645635941453316
11,28.3,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6301389385315759
22,28.3,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6345637249545
33,28.3,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6360716020630042
55,28.3,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6372900845296627
110,28.3,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6382111478219288
220,28.3,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,1.6386740164043216
