root,temp,model,Species
0.33210899512615927,12.9,IDE_growth_ks_fix,AC
0.3270674904633191,13,IDE_growth_ks_fix,AC
0.32213182933198864,13.100000000000001,IDE_growth_ks_fix,AC
0.3172963855068881,13.200000000000001,IDE_growth_ks_fix,AC
0.3125390202288248,13.3,IDE_growth_ks_fix,AC
0.30795025241187557,13.4,IDE_growth_ks_fix,AC
0.303397022758311,13.5,IDE_growth_ks_fix,AC
0.2989442677180503,13.600000000000001,IDE_growth_ks_fix,AC
0.29458382688059453,13.700000000000001,IDE_growth_ks_fix,AC
0.2903120482620334,13.8,IDE_growth_ks_fix,AC
0.28612613182400604,13.9,IDE_growth_ks_fix,AC
0.28202368388982385,14,IDE_growth_ks_fix,AC
0.2779871755436386,14.100000000000001,IDE_growth_ks_fix,AC
0.27408836748425125,14.200000000000001,IDE_growth_ks_fix,AC
0.27021284922195504,14.3,IDE_growth_ks_fix,AC
0.2664169911993414,14.4,IDE_growth_ks_fix,AC
0.2626972908877121,14.5,IDE_growth_ks_fix,AC
0.259049376772388,14.600000000000001,IDE_growth_ks_fix,AC
0.2554744027352454,14.700000000000001,IDE_growth_ks_fix,AC
0.2519685145885926,14.8,IDE_growth_ks_fix,AC
0.24852976817001704,14.9,IDE_growth_ks_fix,AC
0.24515645186789697,15,IDE_growth_ks_fix,AC
0.24183152630136512,15.100000000000001,IDE_growth_ks_fix,AC
0.23862885166122577,15.200000000000001,IDE_growth_ks_fix,AC
0.2354321335994392,15.3,IDE_growth_ks_fix,AC
0.23229880042574325,15.4,IDE_growth_ks_fix,AC
0.22922610848240685,15.5,IDE_growth_ks_fix,AC
0.22621187186608074,15.600000000000001,IDE_growth_ks_fix,AC
0.2232542697666253,15.700000000000001,IDE_growth_ks_fix,AC
0.22035172465719682,15.8,IDE_growth_ks_fix,AC
0.21750282505038385,15.9,IDE_growth_ks_fix,AC
0.21470627632247583,16,IDE_growth_ks_fix,AC
0.21196053508436594,16.1,IDE_growth_ks_fix,AC
0.20926521907454035,16.200000000000003,IDE_growth_ks_fix,AC
0.20660151041306737,16.3,IDE_growth_ks_fix,AC
0.2040493632190521,16.4,IDE_growth_ks_fix,AC
0.20148789717479978,16.5,IDE_growth_ks_fix,AC
0.19897552752201544,16.6,IDE_growth_ks_fix,AC
0.19651022033205803,16.700000000000003,IDE_growth_ks_fix,AC
0.19409033658623298,16.8,IDE_growth_ks_fix,AC
0.1917145061279348,16.9,IDE_growth_ks_fix,AC
0.18938154434084642,17,IDE_growth_ks_fix,AC
0.18709039693372811,17.1,IDE_growth_ks_fix,AC
0.1848401032381239,17.200000000000003,IDE_growth_ks_fix,AC
0.1826297717164456,17.3,IDE_growth_ks_fix,AC
0.18045856353539383,17.4,IDE_growth_ks_fix,AC
0.17833189122957724,17.5,IDE_growth_ks_fix,AC
0.17624913961304586,17.6,IDE_growth_ks_fix,AC
0.17420029798021988,17.700000000000003,IDE_growth_ks_fix,AC
0.17212430833419926,17.8,IDE_growth_ks_fix,AC
0.1701886060327292,17.9,IDE_growth_ks_fix,AC
0.1682287034608003,18,IDE_growth_ks_fix,AC
0.16630523734704988,18.1,IDE_growth_ks_fix,AC
0.16441688053952436,18.200000000000003,IDE_growth_ks_fix,AC
0.16256253578716143,18.3,IDE_growth_ks_fix,AC
0.16074126991895343,18.4,IDE_growth_ks_fix,AC
0.15895226819804564,18.5,IDE_growth_ks_fix,AC
0.15719480259585106,18.6,IDE_growth_ks_fix,AC
0.1554682096833082,18.700000000000003,IDE_growth_ks_fix,AC
0.15377187517581042,18.8,IDE_growth_ks_fix,AC
0.15210522308838462,18.9,IDE_growth_ks_fix,AC
0.15046770809039015,19,IDE_growth_ks_fix,AC
0.14886021484135092,19.1,IDE_growth_ks_fix,AC
0.14729134271719954,19.2,IDE_growth_ks_fix,AC
0.14574768074545988,19.3,IDE_growth_ks_fix,AC
0.14422926969623606,19.400000000000002,IDE_growth_ks_fix,AC
0.14267502361471013,19.5,IDE_growth_ks_fix,AC
0.1412068922267218,19.6,IDE_growth_ks_fix,AC
0.13976366704658352,19.7,IDE_growth_ks_fix,AC
0.13834513534543258,19.8,IDE_growth_ks_fix,AC
0.1369510554422997,19.900000000000002,IDE_growth_ks_fix,AC
0.13558116488447236,20,IDE_growth_ks_fix,AC
0.13423518685230454,20.1,IDE_growth_ks_fix,AC
0.13291283517262586,20.2,IDE_growth_ks_fix,AC
0.13162409550422124,20.3,IDE_growth_ks_fix,AC
0.13034585987703404,20.400000000000002,IDE_growth_ks_fix,AC
0.1290908880297373,20.5,IDE_growth_ks_fix,AC
0.12785876558410222,20.6,IDE_growth_ks_fix,AC
0.1266491113312647,20.7,IDE_growth_ks_fix,AC
0.1254615709154156,20.8,IDE_growth_ks_fix,AC
0.12429581216634703,20.900000000000002,IDE_growth_ks_fix,AC
0.12315152164085405,21,IDE_growth_ks_fix,AC
0.1220284020523454,21.1,IDE_growth_ks_fix,AC
0.12092617035470418,21.2,IDE_growth_ks_fix,AC
0.11985083216600025,21.3,IDE_growth_ks_fix,AC
0.11879834926555566,21.400000000000002,IDE_growth_ks_fix,AC
0.11776450856654096,21.5,IDE_growth_ks_fix,AC
0.11674932770359578,21.6,IDE_growth_ks_fix,AC
0.11569175346660061,21.7,IDE_growth_ks_fix,AC
0.11471381043562494,21.8,IDE_growth_ks_fix,AC
0.11375439657156466,21.900000000000002,IDE_growth_ks_fix,AC
0.1128134291694052,22,IDE_growth_ks_fix,AC
0.11189081405831827,22.1,IDE_growth_ks_fix,AC
0.1109864491705383,22.200000000000003,IDE_growth_ks_fix,AC
0.11010022747219361,22.3,IDE_growth_ks_fix,AC
0.10923203937726235,22.400000000000002,IDE_growth_ks_fix,AC
0.10838177474302478,22.5,IDE_growth_ks_fix,AC
0.1075493245269824,22.6,IDE_growth_ks_fix,AC
0.10673458217036165,22.700000000000003,IDE_growth_ks_fix,AC
0.10593744476127682,22.8,IDE_growth_ks_fix,AC
0.10515781402094351,22.900000000000002,IDE_growth_ks_fix,AC
0.10439559714844554,23,IDE_growth_ks_fix,AC
0.10365070755323132,23.1,IDE_growth_ks_fix,AC
0.10292306549934267,23.200000000000003,IDE_growth_ks_fix,AC
0.10221259868125517,23.3,IDE_growth_ks_fix,AC
0.1015192427478281,23.400000000000002,IDE_growth_ks_fix,AC
0.10084294178816766,23.5,IDE_growth_ks_fix,AC
0.10018364879102964,23.6,IDE_growth_ks_fix,AC
0.09954132608763847,23.700000000000003,IDE_growth_ks_fix,AC
0.09891594578642117,23.8,IDE_growth_ks_fix,AC
0.09830749020704686,23.900000000000002,IDE_growth_ks_fix,AC
0.097715952320309,24,IDE_growth_ks_fix,AC
0.0971413361997418,24.1,IDE_growth_ks_fix,AC
0.0965836574903622,24.200000000000003,IDE_growth_ks_fix,AC
0.09604443730097893,24.3,IDE_growth_ks_fix,AC
0.09552054619556577,24.400000000000002,IDE_growth_ks_fix,AC
0.09501374079390434,24.5,IDE_growth_ks_fix,AC
0.09452408394179987,24.6,IDE_growth_ks_fix,AC
0.09405165356398745,24.700000000000003,IDE_growth_ks_fix,AC
0.09360093326625657,24.8,IDE_growth_ks_fix,AC
0.0931679040725644,24.900000000000002,IDE_growth_ks_fix,AC
0.09275190443066103,25,IDE_growth_ks_fix,AC
0.09235314133844254,25.1,IDE_growth_ks_fix,AC
0.0919718320234244,25.200000000000003,IDE_growth_ks_fix,AC
0.09160820602064652,25.3,IDE_growth_ks_fix,AC
0.09126250717467542,25.400000000000002,IDE_growth_ks_fix,AC
0.09093499559719082,25.5,IDE_growth_ks_fix,AC
0.09062594960879859,25.6,IDE_growth_ks_fix,AC
0.09027463253528639,25.700000000000003,IDE_growth_ks_fix,AC
0.09000343532076349,25.8,IDE_growth_ks_fix,AC
0.0897516676378095,25.900000000000002,IDE_growth_ks_fix,AC
0.08951970064299525,26,IDE_growth_ks_fix,AC
0.08930793405725773,26.1,IDE_growth_ks_fix,AC
0.08911679853223113,26.200000000000003,IDE_growth_ks_fix,AC
0.08894675817057607,26.3,IDE_growth_ks_fix,AC
0.08879831322573827,26.400000000000002,IDE_growth_ks_fix,AC
0.08867200300811214,26.5,IDE_growth_ks_fix,AC
0.08856840902648132,26.6,IDE_growth_ks_fix,AC
0.08848815839597082,26.700000000000003,IDE_growth_ks_fix,AC
0.08843192754650435,26.8,IDE_growth_ks_fix,AC
0.08840044626895942,26.900000000000002,IDE_growth_ks_fix,AC
0.08839450213989554,27,IDE_growth_ks_fix,AC
0.08841494536979463,27.1,IDE_growth_ks_fix,AC
0.08846269412435559,27.200000000000003,IDE_growth_ks_fix,AC
0.08853874037325593,27.3,IDE_growth_ks_fix,AC
0.08864415632608277,27.400000000000002,IDE_growth_ks_fix,AC
0.08878010152047425,27.5,IDE_growth_ks_fix,AC
0.08894783063267617,27.6,IDE_growth_ks_fix,AC
0.08914870208533149,27.700000000000003,IDE_growth_ks_fix,AC
0.08938418753038588,27.8,IDE_growth_ks_fix,AC
0.08965588228553613,27.900000000000002,IDE_growth_ks_fix,AC
0.08996551679857001,28,IDE_growth_ks_fix,AC
0.09031496920233428,28.1,IDE_growth_ks_fix,AC
0.09076731415558682,28.200000000000003,IDE_growth_ks_fix,AC
0.09120269702791782,28.3,IDE_growth_ks_fix,AC
0.09168456069412578,28.400000000000002,IDE_growth_ks_fix,AC
0.09221552161173764,28.5,IDE_growth_ks_fix,AC
0.092798422124117,28.6,IDE_growth_ks_fix,AC
0.09343634732769904,28.700000000000003,IDE_growth_ks_fix,AC
0.09413450478971107,28.8,IDE_growth_ks_fix,AC
0.09490284783931288,28.900000000000002,IDE_growth_ks_fix,AC
0.09573967552816816,29,IDE_growth_ks_fix,AC
0.09664824980105619,29.1,IDE_growth_ks_fix,AC
0.09763712594089151,29.200000000000003,IDE_growth_ks_fix,AC
0.09871107621286132,29.3,IDE_growth_ks_fix,AC
0.09987697767440577,29.400000000000002,IDE_growth_ks_fix,AC
0.10114253298404431,29.5,IDE_growth_ks_fix,AC
0.10251639319798282,29.6,IDE_growth_ks_fix,AC
0.10400830127632674,29.700000000000003,IDE_growth_ks_fix,AC
0.10562925911460866,29.8,IDE_growth_ks_fix,AC
0.10739172012634736,29.900000000000002,IDE_growth_ks_fix,AC
0.1093098069732463,30,IDE_growth_ks_fix,AC
0.11139954799010382,30.1,IDE_growth_ks_fix,AC
0.11367911184480334,30.200000000000003,IDE_growth_ks_fix,AC
0.11616898832378378,30.3,IDE_growth_ks_fix,AC
0.1189530268197111,30.400000000000002,IDE_growth_ks_fix,AC
0.12194984394392952,30.5,IDE_growth_ks_fix,AC
0.12526662632359606,30.6,IDE_growth_ks_fix,AC
0.12893237668906282,30.700000000000003,IDE_growth_ks_fix,AC
0.1329859683091082,30.8,IDE_growth_ks_fix,AC
0.13750198269368422,30.900000000000002,IDE_growth_ks_fix,AC
0.14254450350175124,31,IDE_growth_ks_fix,AC
0.14825541978187462,31.1,IDE_growth_ks_fix,AC
0.15466878351814822,31.200000000000003,IDE_growth_ks_fix,AC
0.16197342220716876,31.3,IDE_growth_ks_fix,AC
0.17035944152460916,31.400000000000002,IDE_growth_ks_fix,AC
0.18000009803413808,31.5,IDE_growth_ks_fix,AC
0.1912869662891711,31.6,IDE_growth_ks_fix,AC
0.20457954415058482,31.700000000000003,IDE_growth_ks_fix,AC
0.22056583875448554,31.8,IDE_growth_ks_fix,AC
0.23996257853709763,31.900000000000002,IDE_growth_ks_fix,AC
0.26412948649273105,32,IDE_growth_ks_fix,AC
0.2948766663966395,32.1,IDE_growth_ks_fix,AC
0.33535792217242066,32.2,IDE_growth_ks_fix,AC
0.39100314296798744,32.3,IDE_growth_ks_fix,AC
0.47209989488587534,32.400000000000006,IDE_growth_ks_fix,AC
0.6012895818537863,32.5,IDE_growth_ks_fix,AC
0.8389724227763748,32.6,IDE_growth_ks_fix,AC
1.419785879440302,32.7,IDE_growth_ks_fix,AC
5.003447318014049,32.8,IDE_growth_ks_fix,AC
28.23477662083493,4.6,NB_growth_ks_var,AC
12.854100807138556,4.7,NB_growth_ks_var,AC
8.283938067831805,4.8,NB_growth_ks_var,AC
6.090877304524846,4.9,NB_growth_ks_var,AC
4.80321470237173,5,NB_growth_ks_var,AC
3.9562909602815624,5.1,NB_growth_ks_var,AC
3.356944426487677,5.2,NB_growth_ks_var,AC
2.9104884555952832,5.300000000000001,NB_growth_ks_var,AC
2.565106968454385,5.4,NB_growth_ks_var,AC
2.2899891808910713,5.5,NB_growth_ks_var,AC
2.065704601968063,5.6,NB_growth_ks_var,AC
1.8793578605640173,5.7,NB_growth_ks_var,AC
1.7221110025881587,5.800000000000001,NB_growth_ks_var,AC
1.5876478087466261,5.9,NB_growth_ks_var,AC
1.471365434289107,6,NB_growth_ks_var,AC
1.3698190359341094,6.1,NB_growth_ks_var,AC
1.2803874357881027,6.2,NB_growth_ks_var,AC
1.2010052142627532,6.300000000000001,NB_growth_ks_var,AC
1.1301456639576068,6.4,NB_growth_ks_var,AC
1.0664623069574366,6.5,NB_growth_ks_var,AC
1.0089299873389934,6.6,NB_growth_ks_var,AC
0.9567086919267607,6.7,NB_growth_ks_var,AC
0.9091139982785563,6.800000000000001,NB_growth_ks_var,AC
0.8655204879202635,6.9,NB_growth_ks_var,AC
0.8254907742039189,7,NB_growth_ks_var,AC
0.7885933787206642,7.1000000000000005,NB_growth_ks_var,AC
0.7544793248007977,7.2,NB_growth_ks_var,AC
0.7228485373081788,7.3,NB_growth_ks_var,AC
0.6934425428966239,7.4,NB_growth_ks_var,AC
0.6660375063754752,7.5,NB_growth_ks_var,AC
0.6404386227436543,7.6000000000000005,NB_growth_ks_var,AC
0.6164755656367842,7.7,NB_growth_ks_var,AC
0.5939987660545093,7.800000000000001,NB_growth_ks_var,AC
0.5728763490459807,7.9,NB_growth_ks_var,AC
0.5529915959609596,8,NB_growth_ks_var,AC
0.5342408297232704,8.100000000000001,NB_growth_ks_var,AC
0.5165316430544179,8.2,NB_growth_ks_var,AC
0.4997823363998645,8.3,NB_growth_ks_var,AC
0.483936221353889,8.4,NB_growth_ks_var,AC
0.4688749839965015,8.5,NB_growth_ks_var,AC
0.4546044941791071,8.600000000000001,NB_growth_ks_var,AC
0.44100805287807926,8.7,NB_growth_ks_var,AC
0.42806510017200367,8.8,NB_growth_ks_var,AC
0.41576306446772776,8.9,NB_growth_ks_var,AC
0.40401152399786,9,NB_growth_ks_var,AC
0.3927904487710343,9.100000000000001,NB_growth_ks_var,AC
0.3820647443993428,9.2,NB_growth_ks_var,AC
0.3717855313542728,9.3,NB_growth_ks_var,AC
0.36198569598028313,9.4,NB_growth_ks_var,AC
0.3525764365855763,9.5,NB_growth_ks_var,AC
0.3435565549026878,9.600000000000001,NB_growth_ks_var,AC
0.3348922356719848,9.7,NB_growth_ks_var,AC
0.32657530445051486,9.8,NB_growth_ks_var,AC
0.31858423971124866,9.9,NB_growth_ks_var,AC
0.3108956834231265,10,NB_growth_ks_var,AC
0.3034978343808272,10.100000000000001,NB_growth_ks_var,AC
0.29638077889465536,10.2,NB_growth_ks_var,AC
0.2895175567500058,10.3,NB_growth_ks_var,AC
0.2828972783597159,10.4,NB_growth_ks_var,AC
0.2765147749213861,10.5,NB_growth_ks_var,AC
0.270355263674091,10.600000000000001,NB_growth_ks_var,AC
0.26440783336819124,10.7,NB_growth_ks_var,AC
0.25866422566950875,10.8,NB_growth_ks_var,AC
0.25311028568428284,10.9,NB_growth_ks_var,AC
0.24773976976059314,11,NB_growth_ks_var,AC
0.2425467604728561,11.1,NB_growth_ks_var,AC
0.23751698412677275,11.200000000000001,NB_growth_ks_var,AC
0.23264752801458563,11.3,NB_growth_ks_var,AC
0.22793056218182725,11.4,NB_growth_ks_var,AC
0.223372807289723,11.5,NB_growth_ks_var,AC
0.21893266787861795,11.6,NB_growth_ks_var,AC
0.21463174035024035,11.700000000000001,NB_growth_ks_var,AC
0.21046251215010492,11.8,NB_growth_ks_var,AC
0.20638866247579188,11.9,NB_growth_ks_var,AC
0.202497792405876,12,NB_growth_ks_var,AC
0.1986755958859422,12.1,NB_growth_ks_var,AC
0.1949670903720627,12.200000000000001,NB_growth_ks_var,AC
0.19136460212323753,12.3,NB_growth_ks_var,AC
0.18785808434079793,12.4,NB_growth_ks_var,AC
0.184476819987401,12.5,NB_growth_ks_var,AC
0.1811529286605705,12.600000000000001,NB_growth_ks_var,AC
0.17792695008619114,12.700000000000001,NB_growth_ks_var,AC
0.17479003912408256,12.8,NB_growth_ks_var,AC
0.17173724605494847,12.9,NB_growth_ks_var,AC
0.16874938751178598,13,NB_growth_ks_var,AC
0.16589391096026937,13.100000000000001,NB_growth_ks_var,AC
0.16305988751491138,13.200000000000001,NB_growth_ks_var,AC
0.16030582541474978,13.3,NB_growth_ks_var,AC
0.15762532923040798,13.4,NB_growth_ks_var,AC
0.1550135380886023,13.5,NB_growth_ks_var,AC
0.152467294743966,13.600000000000001,NB_growth_ks_var,AC
0.14996386858974906,13.700000000000001,NB_growth_ks_var,AC
0.14758433491331369,13.8,NB_growth_ks_var,AC
0.14521085381435583,13.9,NB_growth_ks_var,AC
0.14289884487406326,14,NB_growth_ks_var,AC
0.1406431077321089,14.100000000000001,NB_growth_ks_var,AC
0.13844371566601082,14.200000000000001,NB_growth_ks_var,AC
0.13629695895427071,14.3,NB_growth_ks_var,AC
0.13420070832568567,14.4,NB_growth_ks_var,AC
0.13213342399667471,14.5,NB_growth_ks_var,AC
0.13017704448687228,14.600000000000001,NB_growth_ks_var,AC
0.1282125401609734,14.700000000000001,NB_growth_ks_var,AC
0.12629657867785302,14.8,NB_growth_ks_var,AC
0.12442611506464246,14.9,NB_growth_ks_var,AC
0.12259888644822063,15,NB_growth_ks_var,AC
0.12081310066199599,15.100000000000001,NB_growth_ks_var,AC
0.11906725605691668,15.200000000000001,NB_growth_ks_var,AC
0.11735967331099217,15.3,NB_growth_ks_var,AC
0.11568289009290783,15.4,NB_growth_ks_var,AC
0.11402896985245146,15.5,NB_growth_ks_var,AC
0.1124792266878534,15.600000000000001,NB_growth_ks_var,AC
0.11090757632313294,15.700000000000001,NB_growth_ks_var,AC
0.10937225972881491,15.8,NB_growth_ks_var,AC
0.10787123828808261,15.9,NB_growth_ks_var,AC
0.10640294644204257,16,NB_growth_ks_var,AC
0.10496611920685438,16.1,NB_growth_ks_var,AC
0.10355968647316967,16.200000000000003,NB_growth_ks_var,AC
0.10218270793619791,16.3,NB_growth_ks_var,AC
0.10084224710117183,16.4,NB_growth_ks_var,AC
0.09953571483008897,16.5,NB_growth_ks_var,AC
0.09819147164022807,16.6,NB_growth_ks_var,AC
0.09698248298695858,16.700000000000003,NB_growth_ks_var,AC
0.0957311081807491,16.8,NB_growth_ks_var,AC
0.09450823973994475,16.9,NB_growth_ks_var,AC
0.09331207154531644,17,NB_growth_ks_var,AC
0.09214123545941495,17.1,NB_growth_ks_var,AC
0.09099465345891454,17.200000000000003,NB_growth_ks_var,AC
0.08987144193185816,17.3,NB_growth_ks_var,AC
0.08877084953875058,17.4,NB_growth_ks_var,AC
0.08769221671622222,17.5,NB_growth_ks_var,AC
0.08663494916758568,17.6,NB_growth_ks_var,AC
0.08560619089115412,17.700000000000003,NB_growth_ks_var,AC
0.08460245738672635,17.8,NB_growth_ks_var,AC
0.08361561139972994,17.9,NB_growth_ks_var,AC
0.0825848680749479,18,NB_growth_ks_var,AC
0.08163239390647893,18.1,NB_growth_ks_var,AC
0.08069713664269308,18.200000000000003,NB_growth_ks_var,AC
0.0797789964685896,18.3,NB_growth_ks_var,AC
0.07887781372264675,18.4,NB_growth_ks_var,AC
0.07799338602216017,18.5,NB_growth_ks_var,AC
0.07713727627191987,18.6,NB_growth_ks_var,AC
0.07628257620308362,18.700000000000003,NB_growth_ks_var,AC
0.07544470444456335,18.8,NB_growth_ks_var,AC
0.07462315939004482,18.9,NB_growth_ks_var,AC
0.0738175004816687,19,NB_growth_ks_var,AC
0.07302733231250953,19.1,NB_growth_ks_var,AC
0.07225229355199783,19.2,NB_growth_ks_var,AC
0.0714920725312353,19.3,NB_growth_ks_var,AC
0.0707583583542154,19.400000000000002,NB_growth_ks_var,AC
0.07003637994965203,19.5,NB_growth_ks_var,AC
0.06932636415748505,19.6,NB_growth_ks_var,AC
0.06856740622816551,19.7,NB_growth_ks_var,AC
0.06788163268364644,19.8,NB_growth_ks_var,AC
0.06720800771333274,19.900000000000002,NB_growth_ks_var,AC
0.0665464873211216,20,NB_growth_ks_var,AC
0.06589699472480914,20.1,NB_growth_ks_var,AC
0.06952473775716123,20.2,NB_growth_ks_var,AC
0.07526774285029161,20.3,NB_growth_ks_var,AC
0.08123706137051198,20.400000000000002,NB_growth_ks_var,AC
0.08743521160435842,20.5,NB_growth_ks_var,AC
0.09386542881767754,20.6,NB_growth_ks_var,AC
0.10049000735624072,20.7,NB_growth_ks_var,AC
0.10728945734067417,20.8,NB_growth_ks_var,AC
0.11423667678357648,20.900000000000002,NB_growth_ks_var,AC
0.12130567003893278,21,NB_growth_ks_var,AC
0.12847148153502613,21.1,NB_growth_ks_var,AC
0.13572216564224734,21.2,NB_growth_ks_var,AC
0.14302078742278948,21.3,NB_growth_ks_var,AC
0.15034482857182413,21.400000000000002,NB_growth_ks_var,AC
0.15761247314218496,21.5,NB_growth_ks_var,AC
0.16492569087796702,21.6,NB_growth_ks_var,AC
0.17220402100376903,21.7,NB_growth_ks_var,AC
0.17942870061800223,21.8,NB_growth_ks_var,AC
0.1865816124364173,21.900000000000002,NB_growth_ks_var,AC
0.19364526433059354,22,NB_growth_ks_var,AC
0.20060276658949477,22.1,NB_growth_ks_var,AC
0.20743780768193443,22.200000000000003,NB_growth_ks_var,AC
0.21413462907559547,22.3,NB_growth_ks_var,AC
0.2206779995069758,22.400000000000002,NB_growth_ks_var,AC
0.22705318897934257,22.5,NB_growth_ks_var,AC
0.23325201729550368,22.6,NB_growth_ks_var,AC
0.2392473232423304,22.700000000000003,NB_growth_ks_var,AC
0.24503327099598216,22.8,NB_growth_ks_var,AC
0.2505968124643865,22.900000000000002,NB_growth_ks_var,AC
0.25592528758755023,23,NB_growth_ks_var,AC
0.2610063947432525,23.1,NB_growth_ks_var,AC
0.2658281625530069,23.200000000000003,NB_growth_ks_var,AC
0.27037892271754943,23.3,NB_growth_ks_var,AC
0.27464728360834834,23.400000000000002,NB_growth_ks_var,AC
0.27862210440749235,23.5,NB_growth_ks_var,AC
0.28229246963295984,23.6,NB_growth_ks_var,AC
0.2856481646799576,23.700000000000003,NB_growth_ks_var,AC
0.2886847317609889,23.8,NB_growth_ks_var,AC
0.291384193262345,23.900000000000002,NB_growth_ks_var,AC
0.29373643878753136,24,NB_growth_ks_var,AC
0.29573143163359106,24.1,NB_growth_ks_var,AC
0.2973591879503678,24.200000000000003,NB_growth_ks_var,AC
0.29854931101675236,24.3,NB_growth_ks_var,AC
0.2994280386340452,24.400000000000002,NB_growth_ks_var,AC
0.2999516711736367,24.5,NB_growth_ks_var,AC
0.3001375664755366,24.6,NB_growth_ks_var,AC
0.3000025316498955,24.700000000000003,NB_growth_ks_var,AC
0.2995628437309993,24.8,NB_growth_ks_var,AC
0.29883426954913966,24.900000000000002,NB_growth_ks_var,AC
0.2978320849098148,25,NB_growth_ks_var,AC
0.296571093155835,25.1,NB_growth_ks_var,AC
0.2950656431774524,25.200000000000003,NB_growth_ks_var,AC
0.2933296469277496,25.3,NB_growth_ks_var,AC
0.29137659649462855,25.400000000000002,NB_growth_ks_var,AC
0.28921958077634835,25.5,NB_growth_ks_var,AC
0.286871301804394,25.6,NB_growth_ks_var,AC
0.284344090755252,25.700000000000003,NB_growth_ks_var,AC
0.2816499236912589,25.8,NB_growth_ks_var,AC
0.27880043706995644,25.900000000000002,NB_growth_ks_var,AC
0.2758069430612456,26,NB_growth_ks_var,AC
0.2726804447120108,26.1,NB_growth_ks_var,AC
0.26943165099877653,26.200000000000003,NB_growth_ks_var,AC
0.26607099181030397,26.3,NB_growth_ks_var,AC
0.262608632903879,26.400000000000002,NB_growth_ks_var,AC
0.2590544908813528,26.5,NB_growth_ks_var,AC
0.25541824823382825,26.6,NB_growth_ks_var,AC
0.251709368507253,26.700000000000003,NB_growth_ks_var,AC
0.24793711164513893,26.8,NB_growth_ks_var,AC
0.24411054956922976,26.900000000000002,NB_growth_ks_var,AC
0.24023858206424797,27,NB_growth_ks_var,AC
0.23632995303895155,27.1,NB_growth_ks_var,AC
0.23239326724270654,27.200000000000003,NB_growth_ks_var,AC
0.2284370075247175,27.3,NB_growth_ks_var,AC
0.22446955273208608,27.400000000000002,NB_growth_ks_var,AC
0.22049919635307919,27.5,NB_growth_ks_var,AC
0.21653416602349312,27.6,NB_growth_ks_var,AC
0.2125826440269319,27.700000000000003,NB_growth_ks_var,AC
0.2086527889342283,27.8,NB_growth_ks_var,AC
0.20475275854319455,27.900000000000002,NB_growth_ks_var,AC
0.20089073429736026,28,NB_growth_ks_var,AC
0.19707327992539916,28.1,NB_growth_ks_var,AC
0.19330032360332353,28.200000000000003,NB_growth_ks_var,AC
0.1895700972206757,28.3,NB_growth_ks_var,AC
0.18588078731989038,28.400000000000002,NB_growth_ks_var,AC
0.18223052639193432,28.5,NB_growth_ks_var,AC
0.17861738258282922,28.6,NB_growth_ks_var,AC
0.1750393473565521,28.700000000000003,NB_growth_ks_var,AC
0.17149432048976887,28.8,NB_growth_ks_var,AC
0.16804112668368182,28.900000000000002,NB_growth_ks_var,AC
0.16455535162261362,29,NB_growth_ks_var,AC
0.16109552305157035,29.1,NB_growth_ks_var,AC
0.15765893116371835,29.200000000000003,NB_growth_ks_var,AC
0.1542426118147034,29.3,NB_growth_ks_var,AC
0.15085558035696991,29.400000000000002,NB_growth_ks_var,AC
0.14748596642747333,29.5,NB_growth_ks_var,AC
0.14413041639426355,29.6,NB_growth_ks_var,AC
0.1407857998730949,29.700000000000003,NB_growth_ks_var,AC
0.1374453960408426,29.8,NB_growth_ks_var,AC
0.1341109844333481,29.900000000000002,NB_growth_ks_var,AC
0.1307760438186211,30,NB_growth_ks_var,AC
0.1274360897216866,30.1,NB_growth_ks_var,AC
0.12408615592303998,30.200000000000003,NB_growth_ks_var,AC
0.1207206904979627,30.3,NB_growth_ks_var,AC
0.11733341238747078,30.400000000000002,NB_growth_ks_var,AC
0.11391710334052438,30.5,NB_growth_ks_var,AC
0.11046328846332495,30.6,NB_growth_ks_var,AC
0.10702275016711275,30.700000000000003,NB_growth_ks_var,AC
0.10346048325239145,30.8,NB_growth_ks_var,AC
0.09985138301694514,30.900000000000002,NB_growth_ks_var,AC
0.09617242885038321,31,NB_growth_ks_var,AC
0.09239718855748298,31.1,NB_growth_ks_var,AC
0.08851810904451678,31.200000000000003,NB_growth_ks_var,AC
0.08451007427808357,31.3,NB_growth_ks_var,AC
0.0803459613875123,31.400000000000002,NB_growth_ks_var,AC
0.0760491127158847,31.5,NB_growth_ks_var,AC
0.07418497475282067,31.6,NB_growth_ks_var,AC
0.07708379131289159,31.700000000000003,NB_growth_ks_var,AC
0.08031199875974834,31.8,NB_growth_ks_var,AC
0.08401656523683329,31.900000000000002,NB_growth_ks_var,AC
0.08815629952014144,32,NB_growth_ks_var,AC
0.09293062980996034,32.1,NB_growth_ks_var,AC
0.09840049762168551,32.2,NB_growth_ks_var,AC
0.10485858556861559,32.3,NB_growth_ks_var,AC
0.11246525359996018,32.400000000000006,NB_growth_ks_var,AC
0.12153382294884446,32.5,NB_growth_ks_var,AC
0.13258562172885488,32.6,NB_growth_ks_var,AC
0.1463806758923734,32.7,NB_growth_ks_var,AC
0.16394084684785235,32.8,NB_growth_ks_var,AC
0.1870771872380469,32.900000000000006,NB_growth_ks_var,AC
0.219028512986748,33,NB_growth_ks_var,AC
