N,Temp,Species,a,b,z,w,ks,tn,r_pred
55,9.3,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.31241522758768725
110,9.3,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.31270747274740096
220,9.3,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3128540695294972
440,9.3,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.31292748692019334
330,9.3,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3129030056291208
0,9.4,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.17902048083047786
11,9.4,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.31332789936273125
22,9.4,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3147667552619051
33,9.4,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3152532494180861
55,9.4,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.31564496263315084
110,9.4,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3159402290106249
220,9.4,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3160883413038834
440,9.4,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.31616251768037396
330,9.4,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3161377833027782
0,9.5,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.1808667399252127
11,9.5,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3165592865266413
22,9.5,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.31801298151449114
33,9.5,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3185044929416358
55,9.5,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.318900245940766
110,9.5,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.31919855743482256
220,9.5,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.31934819722743313
440,9.5,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3194231385935442
330,9.5,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.31939814912742803
0,9.600000000000001,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.18272750719174516
11,9.600000000000001,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.31981606639965277
22,9.600000000000001,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3212847170838901
33,9.600000000000001,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3217812852084416
55,9.600000000000001,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.32218110973684644
110,9.600000000000001,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3224824902764533
220,9.600000000000001,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3226336695717274
440,9.600000000000001,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.32270938193885856
330,9.600000000000001,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3226841353796993
0,9.7,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.18460279818940925
11,9.7,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.32309826621425575
22,9.7,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3245819893276483
33,9.7,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3250836536183327
55,9.7,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.32548758145526663
110,9.7,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3257920549950544
220,9.7,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3259447858091765
440,9.7,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.32602127519517404
330,9.7,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.32599576953629933
0,9.8,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.18649262567443436
11,9.8,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.32640590829684846
22,9.8,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3279048206746908
33,9.8,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3284116206348996
55,9.8,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.32881968358752894
110,9.8,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.32912727410316756
220,9.8,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.32928156846287604
440,9.8,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3293588408908717
330,9.8,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3293330741238468
0,9.9,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.1883969995129877
11,9.9,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3297390099155414
22,9.9,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.33125322847242605
33,9.9,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.33176520363236256
55,9.9,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3321774335294416
110,9.9,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3324881650128737
220,9.9,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.33264403495306966
440,9.9,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3327220964502834
330,9.9,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.33269606656531026
0,10,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.19031592659225746
11,10,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.333097583124532
22,10,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3346272248304065
33,10,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3351444147389901
55,10,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.335560843424343
110,10,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3358747398788706
220,10,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.33603219744015317
440,10,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3361110540366586
330,10,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3360847590229877
0,10.100000000000001,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.1922494107295372
11,10.100000000000001,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.33648163460498076
22,10.100000000000001,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.33802681646047383
33,10.100000000000001,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.33854926067699737
55,10.100000000000001,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3389699200028009
110,10.100000000000001,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3392870054380221
220,10.100000000000001,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.33944606266414873
440,10.100000000000001,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3395257203916009
330,10.100000000000001,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.33949915823795523
0,10.2,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.19419745257927182
11,10.2,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.33989116550231996
22,10.2,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3414520045133202
33,10.2,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3419797425988552
55,10.2,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.34240466441871814
110,10.2,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3427249628453103
220,10.2,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.34288563178057985
440,10.2,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3429660966709052
330,10.2,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.34293926536591746
0,10.3,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.1961600495380255
11,10.3,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3433261712599253
22,10.3,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.34490278441139655
33,10.3,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.34543585591993964
55,10.3,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.345865072081774
110,10.3,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3461886075061207
220,10.3,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3463509001926781
440,10.3,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3464321782767243
330,10.3,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.34640507580938673
0,10.4,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.19813719564732996
11,10.4,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.34678664144907756
22,10.4,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3483791456780931
33,10.4,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.34891759014744844
55,10.4,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3493511324861288
110,10.4,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.34967792890478583
220,10.4,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.34984185737984635
440,10.4,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.34992395468599213
330,10.4,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3498965790461203
0,10.5,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.2001288814943709
11,10.5,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.35027255959514025
22,10.5,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.35188107176311906
33,10.5,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.35242492870551123
55,10.5,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.352862829035316
110,10.5,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3531929104293144
220,10.5,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.35335848672230546
440,10.5,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.35344140927502954
330,10.5,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.35341375845373957
0,10.600000000000001,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.2021350941104721
11,10.600000000000001,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.35378390299988305
22,10.600000000000001,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.35540853986400994
33,10.600000000000001,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3559578487564207
55,10.600000000000001,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3564001388632516
110,10.600000000000001,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.35673352919223245
220,10.600000000000001,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.35690076532185205
440,10.600000000000001,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.35698451914025947
330,10.600000000000001,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.35695659113045924
0,10.7,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.2041558168673301
11,10.7,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3573206425598686
22,10.7,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3589615207436803
33,10.7,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.35951632101790343
55,10.7,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.359963032651278
110,10.7,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3602997558474566
220,10.7,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.36046866381864523
440,10.7,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.36055325491495127
330,10.7,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3605250477118462
0,10.8,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.20619102937095973
11,10.8,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.36088274258083153
22,10.8,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.36253997854395065
33,10.8,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3631003095763586
55,10.8,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3635514744411703
110,10.8,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.36389155440312543
220,10.8,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3640621462039506
440,10.8,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3641475805819203
330,10.8,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.36411909218353344
0,10.9,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.20824070735330147
11,10.9,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3644701605879663
22,10.9,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3661438705949636
33,10.9,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3667097716959795
55,10.9,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3671654214440213
110,10.9,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.36750888203030513
220,10.9,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3676811696287564
440,10.9,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3677674532820995
330,10.9,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3677386816898069
0,11,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.2103048225614483
11,11,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3680828471320481
22,11,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.36977314722041504
33,11,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.37034465762368396
55,11,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.37080482384492863
110,11,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.37115168886749467
220,11,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.37132568420818646
440,11,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.37141282311890617
330,11,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3713837663379876
0,11.1,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.21238334264444278
11,11.1,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.37172074559130097
22,11.1,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3734277515385121
33,11.1,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3740049103897641
55,11.1,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3744696246033978
110,11.1,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3748199178208416
220,11.1,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.37499563282162285
440,11.1,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3750836329583179
330,11.1,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3750542889985228
0,11.200000000000001,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.214476231037598
11,11.200000000000001,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3753837919689326
22,11.200000000000001,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3771076192585781
33,11.200000000000001,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.37769046560417757
55,11.200000000000001,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.37815975924937933
110,11.200000000000001,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.378513504359989
220,11.200000000000001,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.37869095090845684
440,11.200000000000001,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3787798182245757
330,11.200000000000001,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.37875018510070524
0,11.3,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.21658344684429462
11,11.3,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.37907191468625134
22,11.3,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3808126784732195
33,11.3,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3814012512483929
55,11.3,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3818751556748564
110,11.3,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.38223237630946705
220,11.3,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.382411566259383
440,11.3,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.38250130669142857
330,11.3,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.38247138242393486
0,11.4,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.2187049447152037
11,11.4,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3827850343712772
22,11.4,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3845428494459666
33,11.4,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.38513718746270215
55,11.4,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3856157339208925
110,11.4,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3859764536355428
220,11.4,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3861573988031486
440,11.4,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3862480182688336
330,11.4,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.38621780088443414
0,11.5,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.2208406747248855
11,11.5,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3865230636427616
22,11.5,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3882980443943011
33,11.5,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.38889818632891276
55,11.5,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.38938140596005366
110,11.5,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.38974564822843794
220,11.5,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3899283603886697
440,11.5,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.39001986478502043
330,11.5,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.38998935231733073
0,11.6,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.22299058224571375
11,11.6,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.39028590688952475
22,11.6,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.39207816726797995
33,11.6,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3926841516483295
55,11.6,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3931720754741142
110,11.6,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.39353986367982724
220,11.6,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3937243545624249
440,11.6,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.3938167497638329
330,11.6,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.39378594025401614
0,11.700000000000001,CS,0.1312452713539509,0.13813905022278775,-20,100.49434143752838,0.10337393736295412,0.1348677441493294,0.22515460781907262
