DAY,Temperature,N.Treatment,HOUR,MINUTE,Particles.per.ml,Hours.since.Innoc,day,log.Particles.per.ml
4,16,11,15,42,20533,100.2,4.175,9.92983732785891
4,16,22,15,44,23961,100.2333333,4.1763888875,10.084224521199845
4,16,33,15,46,29400,100.2666667,4.177777779166667,10.288783966353765
4,16,55,15,47,34930,100.2833333,4.178472220833333,10.461129966077028
4,16,110,15,49,12341,100.3166667,4.1798611125,9.420763358881013
4,16,220,15,52,14166,100.3666667,4.1819444458333335,9.55867059537935
4,16,330,15,54,17420,100.4,4.183333333333334,9.76543165404016
4,16,440,15,56,10071,100.4333333,4.184722220833334,9.217514575724183
4,19,0,15,8,7225,99.63333333,4.15138888875,8.885440911707585
4,19,11,16,1,26036,100.5166667,4.188194445833333,10.167273882312355
4,19,22,16,4,25615,100.5666667,4.190277779166666,10.150972435236495
4,19,33,16,6,47488,100.6,4.191666666666666,10.76825338425682
4,19,55,16,8,50343,100.6333333,4.1930555541666665,10.82663472520677
4,19,110,16,10,67214,100.6666667,4.194444445833333,11.115651715888353
4,19,220,16,12,61977,100.7,4.195833333333334,11.0345347623474
4,19,330,16,14,67801,100.7333333,4.197222220833333,11.124346972018488
4,19,440,16,16,52840,100.7666667,4.1986111125,10.87504268351396
4,22,22,16,40,36616,101.1666667,4.215277779166667,10.508267892425925
4,22,33,16,42,46119,101.2,4.216666666666667,10.739001974382996
4,22,55,16,45,57922,101.25,4.21875,10.966869821298364
4,22,110,16,49,71080,101.3166667,4.221527779166666,11.171575350824662
4,22,220,16,52,73822,101.3666667,4.2236111124999995,11.20942561515135
4,22,330,16,54,131159,101.4,4.2250000000000005,11.784173230958585
4,22,440,16,56,92280,101.4333333,4.2263888875,11.432593548813283
4,25,110,17,20,173004,101.8333333,4.243055554166667,12.061075774796373
4,25,220,17,23,191177,101.8833333,4.2451388875000005,12.160960210217704
4,25,330,17,31,218455,102.0166667,4.250694445833333,12.294339900241805
4,25,440,17,35,209616,102.0833333,4.253472220833333,12.25303733501027
4,28,220,17,53,191583,102.3833333,4.2659722208333335,12.163081633725078
4,28,330,17,59,209733,102.4833333,4.2701388875,12.253595340132641
4,28,440,18,0,206321,102.5,4.270833333333333,12.237193334187964
5,13,0,15,17,5549,123.7833333,5.1576388875,8.62155320674048
5,13,11,15,30,13854,124,5.166666666666667,9.536401457297078
5,13,22,15,33,12103,124.05,5.16875,9.401291255468191
5,13,33,15,35,6813,124.0833333,5.1701388875,8.826734598220911
5,13,55,15,37,1290,124.1166667,5.1715277791666665,7.1631723908466425
5,13,110,15,39,2169,124.15,5.172916666666667,7.682482446534506
5,13,220,15,41,1407,124.1833333,5.174305554166667,7.249925536717988
5,13,330,15,43,1272,124.2166667,5.175694445833334,7.149131598557407
5,13,440,15,45,2509,124.25,5.177083333333333,7.828038032125829
5,16,0,15,19,5699,123.8166667,5.159027779166666,8.648221453822641
5,16,11,15,51,17815,124.35,5.1812499999999995,9.787852208937204
5,16,22,15,53,37752,124.3833333,5.1826388875000005,10.538820221718257
5,16,33,15,55,51895,124.4166667,5.184027779166667,10.856996994892892
5,16,55,15,57,72166,124.45,5.185416666666667,11.18673815668355
5,16,110,16,0,58119,124.5,5.1875,10.97026511768422
5,16,220,16,2,23917,124.5333333,5.1888888875,10.082386592528753
5,16,330,16,4,23697,124.5666667,5.190277779166666,10.073145935376685
5,16,440,16,6,46939,124.6,5.191666666666666,10.756625469405014
5,19,0,15,21,8167,123.85,5.160416666666666,9.007979359844501
5,19,33,16,18,78093,124.8,5.2,11.265668508292752
5,19,55,16,20,93045,124.8333333,5.2013888875,11.440849273505348
5,19,110,16,22,134721,124.8666667,5.2027777791666665,11.81096867497166
5,19,220,16,24,183035,124.9,5.204166666666667,12.117438133787934
5,19,330,16,26,185605,124.9333333,5.205555554166667,12.131381426397919
5,19,440,16,28,239521,124.9666667,5.206944445833334,12.386400549651993
5,22,55,16,42,95143,125.2,5.216666666666667,11.463146812407082
5,22,110,16,44,108635,125.2333333,5.218055554166667,11.59575812326344
5,22,220,16,46,191566,125.2666667,5.219444445833333,12.162992895864491
5,22,330,16,48,221506,125.3,5.220833333333333,12.308209470676776
5,22,440,16,50,146820,125.3333333,5.222222220833333,11.89696943670274
6,13,0,19,50,6235,152.3333333,6.347222220833333,8.738094230177667
6,13,11,19,52,19305,152.3666667,6.3486111124999995,9.86817120740856
6,13,22,19,54,31432,152.4,6.3500000000000005,10.355613575443341
6,13,33,19,57,40722,152.45,6.352083333333333,10.614548322380951
6,13,55,20,0,11447,152.5,6.354166666666667,9.345570321236286
6,13,110,20,2,14137,152.5333333,6.355555554166667,9.556621486730899
6,13,220,20,4,9063,152.5666667,6.356944445833334,9.112065802707843
6,13,330,20,7,8842,152.6166667,6.3590277791666665,9.087381464575735
6,13,440,20,9,7608,152.65,6.360416666666667,8.937087036176523
6,16,0,20,14,5219,152.7333333,6.3638888875,8.560252680876685
6,16,110,20,25,171004,152.9166667,6.371527779166667,12.049448074823404
6,16,220,20,28,89025,152.9666667,6.3736111125,11.396683740882667
6,16,330,20,30,65781,153,6.375,11.094101523659075
6,16,440,20,32,100770,153.0333333,6.3763888875,11.52060589481358
7,13,0,12,16,5746,168.7666667,7.031944445833333,8.656433258507741
7,13,11,12,18,22829,168.8,7.033333333333334,10.035830739523842
7,13,22,12,20,35442,168.8333333,7.034722220833333,10.475681051249266
7,13,33,12,22,52856,168.8666667,7.0361111124999995,10.875345432858738
7,13,55,12,25,54511,168.9166667,7.038194445833334,10.906176139900747
7,13,110,12,27,26381,168.95,7.039583333333333,10.180437238408865
7,13,220,12,29,30468,168.9833333,7.040972220833333,10.324465052274801
7,13,330,12,31,16149,169.0166667,7.0423611125,9.689675328650802
7,13,440,12,33,17405,169.05,7.04375,9.76457025334946
